event_name,venue_name,event_date,category_name,price,remaining_tickets,ticket_active,seansID,scrape_time
Lüküs Hayat,Moda Komedi Kulübü,2025-06-08T18:00:00+00:00,Tam Bilet,700.0,15,True,140035,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-08T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140035,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-08T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140035,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-15T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,140038,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-15T18:00:00+00:00,Tam Bilet,700.0,15,True,140038,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-15T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140038,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-15T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140038,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-22T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,140039,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-22T18:00:00+00:00,Tam Bilet,700.0,15,True,140039,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-22T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140039,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-22T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140039,2025-06-01 17:48:03
Lüküs Hayat,Moda Komedi Kulübü,2025-06-29T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,140040,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-29T18:00:00+00:00,Tam Bilet,700.0,15,True,140040,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-29T18:00:00+00:00,VIP (Bir İçecek Dahil),1000.0,10,True,140040,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-29T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140040,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-27T18:00:00+00:00,Öğrenci Bileti,500.0,15,True,140042,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-27T18:00:00+00:00,Tam Bilet,700.0,15,True,140042,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-27T18:00:00+00:00,VIP Bilet (Bir İçecek Dahil),1000.0,10,True,140042,2025-06-01 17:48:04
Lüküs Hayat,Moda Komedi Kulübü,2025-06-27T18:00:00+00:00,VIP Bilet (Bir İçecek ve Combo Tabağı),2000.0,10,True,140042,2025-06-01 17:48:04
Tiktok Quiz Night,Community Hub,2025-06-01T17:00:00+00:00,Tek Kişilik Bilet,245.0,69,True,138971,2025-06-01 17:48:04
Fleabag Quiz Night,Community Hub,2025-06-01T17:00:00+00:00,Tek Kişilik Bilet,245.0,39,True,138974,2025-06-01 17:48:04
Mela Bedel Konseri,Holly Stone Beyoğlu ,2025-06-27T18:30:00+00:00,1. Avantajlı Dönem - Genel Giriş Bileti,199.0,485,True,134380,2025-06-01 17:48:05
Twitter Dili ve Edebiyatı Quiz Night,Community Hub,2025-06-17T17:00:00+00:00,Tek Kişilik Bilet,245.0,40,True,139178,2025-06-01 17:48:05
How I Met Your Mother Quiz Night,Community Hub,2025-06-06T17:00:00+00:00,Tek Kişilik Bilet,245.0,41,True,120193,2025-06-01 17:48:05
Perdenin Ardındakiler: Gürültülü Düşler Buluşması,Blind İstanbul,2025-08-01T19:00:00+00:00,Genel Giriş Bileti,349.0,186,True,126804,2025-06-01 17:48:05
Issız Adam Quiz Night,Community Hub,2025-06-03T17:00:00+00:00,Tek Kişilik Bilet,245.0,41,True,138978,2025-06-01 17:48:06
Brujeria İstanbul Konseri,Holly Stone Beyoğlu ,2025-08-16T17:00:00+00:00,Genel Giriş Bileti,675.0,987,True,130796,2025-06-01 17:48:06
Pinhani,IF Performance Hall Beşiktaş,2025-07-17T18:30:00+00:00,Genel Giriş,675.0,489,True,138308,2025-06-01 17:48:06
Pinhani,IF Performance Hall Beşiktaş,2025-07-17T18:30:00+00:00,Balkon Bileti ,975.0,248,True,138308,2025-06-01 17:48:06
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-04T12:00:00+00:00,Günlük Giriş Bileti,336.0,200,True,133039,2025-06-01 17:48:06
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-04T12:00:00+00:00,Günlük Giriş - Bir Alana Bir Bedava Bilet,336.0,200,True,133039,2025-06-01 17:48:06
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-05T12:00:00+00:00,Günlük Giriş Bileti,336.0,100,True,133040,2025-06-01 17:48:07
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-05T12:00:00+00:00,Günlük Giriş - Bir Alana Bir Bedava Bilet,336.0,200,True,133040,2025-06-01 17:48:07
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-06T12:00:00+00:00,Günlük Giriş Bileti,336.0,100,True,133041,2025-06-01 17:48:07
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-06T12:00:00+00:00,Günlük Giriş - Bir Alana Bir Bedava Bilet,336.0,200,True,133041,2025-06-01 17:48:07
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-04T12:00:00+00:00,Kombine - Bir Alana Bir Bedava Bilet,840.0,200,True,133042,2025-06-01 17:48:07
Milyonfest Metal Kampı - 2025,Milyon Beach Kilyos,2025-07-04T12:00:00+00:00,Kamp Kombine - Bir Alana Bir Bedava Bilet,1120.0,188,True,133043,2025-06-01 17:48:08
Murat Yılmazyıldırım Konseri,The Wall Kadıköy,2025-10-11T17:00:00+00:00,Genel Giriş Bileti,400.0,188,True,134867,2025-06-01 17:48:08
Gaga Stand Up,Rebel Kadıköy,2025-06-01T15:00:00+00:00,Tek Kişilik Bilet ,200.0,13,True,135975,2025-06-01 17:48:08
Gaga Stand Up,Rebel Kadıköy,2025-06-01T15:00:00+00:00,Yaza Hoş Geldin Kampanyası,150.0,5,True,135975,2025-06-01 17:48:08
Gaga Stand Up,Rebel Kadıköy,2025-06-01T15:00:00+00:00,Öğrenci Bileti,1.0,0,True,135975,2025-06-01 17:48:08
Gaga Stand Up,Eski Limon Beşiktaş,2025-06-25T17:30:00+00:00,Tek Kişilik Bilet,200.0,20,True,141101,2025-06-01 17:48:08
Gaga Stand Up,Eski Limon Beşiktaş,2025-06-25T17:30:00+00:00,Çift Kişilik Bilet,350.0,10,True,141101,2025-06-01 17:48:08
Uzak Şehir Quiz Night,Community Hub,2025-06-04T17:00:00+00:00,Tek Kişilik Bilet,245.0,75,True,138994,2025-06-01 17:48:09
Uzak Şehir Quiz Night,Community Hub,2025-06-16T17:00:00+00:00,Tek Kişilik Bilet,245.0,83,True,138999,2025-06-01 17:48:09
Uzak Şehir Quiz Night,Community Hub,2025-06-30T17:00:00+00:00,Tek Kişilik Bilet,245.0,85,True,139000,2025-06-01 17:48:09
Yaprak Dökümü Quiz Night,Community Hub,2025-06-07T17:00:00+00:00,Tek Kişilik Bilet,245.0,43,True,139018,2025-06-01 17:48:09
Doğan Duru Konseri,Blind İstanbul,2025-06-25T18:30:00+00:00,1. Avantajlı Dönem - Genel Giriş Bileti,550.0,88,True,139812,2025-06-01 17:48:10
Ters Yüz Sevimli Duygular,Kartal Sanat Tiyatrosu,2025-06-22T10:00:00+00:00,Salon Bileti,300.0,18,True,115381,2025-06-01 17:48:10
Modern Family Quiz Night,Community Hub,2025-06-15T17:00:00+00:00,Tek Kişilik Bilet,245.0,74,True,139029,2025-06-01 17:48:10
Gora - Arog Quiz Night,Community Hub,2025-06-13T17:00:00+00:00,Tek Kişilik Bilet,245.0,79,True,139037,2025-06-01 17:48:11
Gora - Arog Quiz Night,Community Hub,2025-06-24T17:00:00+00:00,Tek Kişilik Bilet,245.0,80,True,139038,2025-06-01 17:48:11
"%100 Metal Sunar: Thy Art Is Murder, Heriot, Kaptan Kadavra",IF Performance Hall Beşiktaş,2025-10-26T17:30:00+00:00,Genel Giriş Bileti,880.0,289,True,139213,2025-06-01 17:48:11
"%100 Metal Sunar: Thy Art Is Murder, Heriot, Kaptan Kadavra",IF Performance Hall Beşiktaş,2025-10-26T17:30:00+00:00,Balkon Bileti ,1100.0,30,True,139213,2025-06-01 17:48:11
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Aqua Florya,2025-06-06T19:00:00+00:00,Genel Giriş Bileti,224.0,97,True,139269,2025-06-01 17:48:11
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Aqua Florya,2025-06-06T19:00:00+00:00,Çift Kişilik Bilet,350.0,92,True,139269,2025-06-01 17:48:11
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,1. Avantajlı Dönem Genel Giriş,250.0,200,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,2 Kişilik İkramlı VIP ,5500.0,8,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,3 Kişilik İkramlı VIP,7500.0,12,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,4 Kişilik İkramlı VIP,10000.0,16,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,2 Kişilik İkramsız VIP,2500.0,8,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,3 Kişilik İkramsız VIP,3750.0,12,True,141521,2025-06-01 17:48:12
Dj Ali Taş ile 90'lar 2000'ler Türkçe Pop Gecesi,Hayal Kahvesi Atakent,2025-06-14T19:00:00+00:00,4 Kişilik İkramsız VIP,5000.0,16,True,141521,2025-06-01 17:48:12
Aşk-ı Memnu Quiz Night,Community Hub,2025-06-26T17:00:00+00:00,Tek Kişilik Bilet,245.0,74,True,139409,2025-06-01 17:48:12
Stereoclip,Blind İstanbul,2025-09-27T20:45:00+00:00,Genel Giriş Bileti,650.0,90,True,105153,2025-06-01 17:48:12
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-12T17:30:00+00:00,Tek Kişilik Bilet,300.0,20,True,133926,2025-06-01 17:48:12
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-12T17:30:00+00:00,Beş Kişilik Bilet,1200.0,10,True,133926,2025-06-01 17:48:12
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-12T17:30:00+00:00,Yaza Hoş Geldin Kampanyası,150.0,5,True,133926,2025-06-01 17:48:12
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-12T17:30:00+00:00,Öğrenci Bileti,1.0,0,True,133926,2025-06-01 17:48:12
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-19T17:30:00+00:00,Tek Kişilik Bilet,300.0,10,True,141063,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-19T17:30:00+00:00,Beş Kişilik Bilet,1000.0,5,True,141063,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-19T17:30:00+00:00,Yaza Hoş Geldin Bileti,150.0,5,True,141063,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-19T17:30:00+00:00,Çift Kişilik Bilet,450.0,10,True,141063,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-26T17:30:00+00:00,Tek Kişilik Bilet,300.0,10,True,141064,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-26T17:30:00+00:00,Beş Kişilik Bilet,1000.0,5,True,141064,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-26T17:30:00+00:00,Yaza Hoş Geldin Bileti,150.0,5,True,141064,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,The Mentalist Pub - Beşiktaş,2025-06-26T17:30:00+00:00,Çift Kişilik Bilet,450.0,10,True,141064,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,Eski Limon Beşiktaş,2025-06-18T17:30:00+00:00,Tek Kişilik Bilet,300.0,15,True,141097,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,Eski Limon Beşiktaş,2025-06-18T17:30:00+00:00,Beş Kişilik Bilet,1200.0,10,True,141097,2025-06-01 17:48:13
Stand Up Gecesi Falan İstanbul,Eski Limon Beşiktaş,2025-06-18T17:30:00+00:00,İndirimli Tek Kişilik Bilet,150.0,5,True,141097,2025-06-01 17:48:13
Friends Quiz Night ,Community Hub,2025-06-14T17:00:00+00:00,Tek Kişilik Bilet,245.0,45,True,139026,2025-06-01 17:48:13
Kaan Tangöze Konseri,Jolly Joker Atakent Tema,2025-07-04T18:00:00+00:00,Ayakta - Bir Alana Bir Bedava,2052.0,500,True,141177,2025-06-01 17:48:14
Kaan Tangöze Konseri,Jolly Joker Atakent Tema,2025-07-04T18:00:00+00:00,Sahne Önü Ayakta,684.0,500,True,141177,2025-06-01 17:48:14
Kaan Tangöze Konseri,Jolly Joker Atakent Tema,2025-07-04T18:00:00+00:00,Bistro,855.0,94,True,141177,2025-06-01 17:48:14
Kaan Tangöze Konseri,Jolly Joker Kartal İstMarina,2025-07-05T18:00:00+00:00,Ayakta - Bir Alana Bir Bedava,2052.0,498,True,141178,2025-06-01 17:48:14
Kaan Tangöze Konseri,Jolly Joker Kartal İstMarina,2025-07-05T18:00:00+00:00,Sahne Önü Ayakta,684.0,498,True,141178,2025-06-01 17:48:14
Kaan Tangöze Konseri,Jolly Joker Kartal İstMarina,2025-07-05T18:00:00+00:00,Bistro,855.0,100,True,141178,2025-06-01 17:48:14
%100 Müzik Sunar: No Land,Blind İstanbul,2025-06-06T18:30:00+00:00,Tek Kişilik Bilet,500.0,91,True,127697,2025-06-01 17:48:14
Kızılcık Şerbeti Quiz Night,Community Hub,2025-06-06T17:00:00+00:00,Tek Kişilik Bilet,245.0,78,True,133185,2025-06-01 17:48:15
Kızılcık Şerbeti Quiz Night,Community Hub,2025-06-27T17:00:00+00:00,Tek Kişilik Bilet,245.0,83,True,139013,2025-06-01 17:48:15
Yabancı Damat Quiz Night,Community Hub,2025-06-02T17:00:00+00:00,Tek Kişilik Bilet,245.0,46,True,133268,2025-06-01 17:48:15
Der Weg Einer Freiheit,IF Performance Hall Beşiktaş,2025-11-30T18:00:00+00:00,Genel Giriş,750.0,293,True,139868,2025-06-01 17:48:16
Der Weg Einer Freiheit,IF Performance Hall Beşiktaş,2025-11-30T18:00:00+00:00,VIP Balkon Bileti,1000.0,48,True,139868,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,1. Avantajlı Dönem - Genel Giriş Bileti,230.0,199,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,1. Avantajlı Dönem - Genel Giriş - Çift Kişilik Bilet,350.0,192,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,2 Kişilik İkramlı VIP ,5000.0,8,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,3 Kişilik İkramlı VIP,7000.0,12,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,4 Kişilik İkramlı VIP,9000.0,16,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,2 Kişilik İkramsız VIP,2000.0,8,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,3 Kişilik İkramsız VIP,3000.0,12,True,141634,2025-06-01 17:48:16
Dj Fikret Kocamaz ile 90'lar &2000'ler Türkçe Pop Parti,Hayal Kahvesi Atakent,2025-06-21T19:00:00+00:00,4 Kişilik İkramsız VIP,4000.0,16,True,141634,2025-06-01 17:48:16
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T19:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,125769,2025-06-01 17:48:16
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T19:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,125769,2025-06-01 17:48:16
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T18:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,125770,2025-06-01 17:48:16
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T18:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,125770,2025-06-01 17:48:16
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T16:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126351,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T16:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126351,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T17:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126353,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T17:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126353,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T14:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126355,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T14:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126355,2025-06-01 17:48:17
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T12:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126356,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T12:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126356,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T13:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126358,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T13:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126358,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T15:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126361,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-22T15:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126361,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T19:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126363,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T19:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126363,2025-06-01 17:48:18
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T18:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,126365,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T18:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,126365,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T14:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,127986,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T14:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,127986,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T15:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,127987,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T15:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,127987,2025-06-01 17:48:19
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T16:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,127988,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T16:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,127988,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T17:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,127989,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-21T17:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,127989,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T14:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,127997,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T14:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,127997,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T15:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,127998,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T15:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,127998,2025-06-01 17:48:20
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T10:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130474,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T10:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130474,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T13:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130477,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T13:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130477,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T07:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130613,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T07:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130613,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T09:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130616,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T09:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130616,2025-06-01 17:48:21
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T08:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130620,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T08:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130620,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T12:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130623,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T12:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130623,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T11:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,400.0,12,True,130624,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-26T11:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,300.0,12,True,130624,2025-06-01 17:48:22
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T11:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,130992,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T11:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,130992,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T10:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,130993,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T10:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,130993,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T15:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,131127,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T15:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,131127,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T16:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,131128,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T16:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,131128,2025-06-01 17:48:23
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T17:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,131129,2025-06-01 17:48:24
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T17:00:00+00:00,Serbest Seans - Alt Pist - Öğrenci Bileti,400.0,12,True,131129,2025-06-01 17:48:24
Buz Adası,Zeytinburnu Buz Adası,2025-06-08T18:00:00+00:00, Serbest Seans - Alt Pist - Tam Bilet,500.0,12,True,131130,2025-06-01 17:48:24
